Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-29 00:00:00-05:00,118.37312497705409,118.67311278424465,116.57322429031555,117.05320739746094,6778100,0.0,0.0
2021-02-01 00:00:00-05:00,117.40460968017577,118.24457033808815,116.47894755881714,117.40460968017578,4185700,0.0,0.0
2021-02-02 00:00:00-05:00,117.80744222149028,119.59019741227314,117.07892094428263,118.60454559326172,3581600,0.0,0.0
2021-02-03 00:00:00-05:00,118.06456358338974,119.0930725924323,117.48174660693955,118.29598236083984,3609600,0.0,0.0
2021-02-04 00:00:00-05:00,118.06458927604645,119.78734191413497,118.06458927604645,119.7187728881836,3860300,0.0,0.0
2021-02-05 00:00:00-05:00,120.41302210431945,121.81007505437358,119.76162293619747,120.81585693359375,4437900,0.0,0.0
2021-02-08 00:00:00-05:00,121.01297205182443,121.54436556759134,119.5644826781219,120.33586120605469,4112200,0.0,0.0
2021-02-09 00:00:00-05:00,120.96151269879346,120.97864513872439,119.55588101075026,119.65016174316406,3179300,0.0,0.0
2021-02-10 00:00:00-05:00,120.95297780904943,120.95297780904943,117.21605125492523,118.02172088623047,6966600,0.0,0.0
2021-02-11 00:00:00-05:00,118.15029429980675,118.45884835260242,115.14188901549814,115.6818618774414,7528000,0.0,0.0
2021-02-12 00:00:00-05:00,115.93042615004973,116.22184778911421,114.37908948865633,114.73906707763672,5659300,0.0,0.0
2021-02-16 00:00:00-05:00,115.33041026494944,115.54468347459098,114.33617943344498,115.17613983154297,5180100,0.0,0.0
2021-02-17 00:00:00-05:00,114.90189826213012,115.76757065842327,114.73048225871257,115.24474334716797,3353000,0.0,0.0
2021-02-18 00:00:00-05:00,114.91046304140616,116.30751571700027,114.77332502472174,116.02467346191406,3935200,0.0,0.0
2021-02-19 00:00:00-05:00,115.7161273895998,115.81040814775308,113.38483325908406,113.57339477539062,5414900,0.0,0.0
2021-02-22 00:00:00-05:00,113.17056025427286,113.65054334663373,112.07348219956634,113.12771606445312,5792900,0.0,0.0
2021-02-23 00:00:00-05:00,113.6933985371041,115.14188802025795,112.53633065777413,113.80482482910156,6264300,0.0,0.0
2021-02-24 00:00:00-05:00,113.0077307082266,113.38484068734361,112.45061234511215,113.21342468261719,4944000,0.0,0.0
2021-02-25 00:00:00-05:00,112.5791693900282,113.21340983214144,111.25067264080549,111.42208862304688,5702300,0.0,0.0
2021-02-26 00:00:00-05:00,111.910652158125,112.16776962513445,110.19646596098036,110.72785949707031,8329000,0.0,0.0
2021-03-01 00:00:00-05:00,111.94494024611957,113.11058748866637,111.7135214266908,111.95350646972656,5287300,0.0,0.0
2021-03-02 00:00:00-05:00,111.85065351898601,113.16200496226269,111.74780652836141,112.33920288085938,5614000,0.0,0.0
2021-03-03 00:00:00-05:00,111.2506821185636,111.87635639223811,110.54785952983703,110.68499755859375,7505800,0.0,0.0
2021-03-04 00:00:00-05:00,111.66383148863028,113.8236734903446,110.86037659165467,111.30097961425781,9102800,1.023,0.0
2021-03-05 00:00:00-05:00,112.00079652448969,115.25784283276103,111.61202749584112,114.9295425415039,10186500,0.0,0.0
2021-03-08 00:00:00-05:00,115.10231552807696,115.92305298956349,114.03104215281809,114.15199279785156,8634900,0.0,0.0
2021-03-09 00:00:00-05:00,114.85175660459258,115.68977632823037,114.03965392951028,114.2556381225586,8930200,0.0,0.0
2021-03-10 00:00:00-05:00,114.48890745373329,116.17358156288405,112.77830311278396,115.40467834472656,7791700,0.0,0.0
2021-03-11 00:00:00-05:00,115.20598972035818,116.26862840545093,114.99000549754733,115.09367370605469,4458900,0.0,0.0
2021-03-12 00:00:00-05:00,115.00726502591006,115.58610111221651,114.59257904429029,114.93814849853516,5275100,0.0,0.0
2021-03-15 00:00:00-04:00,115.38742811476624,115.44791003479064,114.01377139497924,114.9295425415039,5389200,0.0,0.0
2021-03-16 00:00:00-04:00,114.97273663542413,116.26864212520667,114.68763584575608,115.77619171142578,5544700,0.0,0.0
2021-03-17 00:00:00-04:00,116.07855752679818,116.25134226300133,115.23190309156148,115.43923950195312,6199500,0.0,0.0
2021-03-18 00:00:00-04:00,114.35069089972654,114.9727265347854,113.52995346482788,114.49755859375,6476700,0.0,0.0
2021-03-19 00:00:00-04:00,114.3074773129692,116.64010406530213,114.19516130913824,116.19950103759766,16114400,0.0,0.0
2021-03-22 00:00:00-04:00,117.17578013283196,119.39609137931541,116.70924676815143,119.05052185058594,7813400,0.0,0.0
2021-03-23 00:00:00-04:00,119.61204977663513,121.09802215772176,119.37878314471477,120.48463439941406,6978400,0.0,0.0
2021-03-24 00:00:00-04:00,120.09586518991988,121.0462010645782,119.89716339162989,119.92308044433594,5082300,0.0,0.0
2021-03-25 00:00:00-04:00,120.24271813596899,121.16713684454854,119.51701438393967,120.63150024414062,5827600,0.0,0.0
2021-03-26 00:00:00-04:00,120.62285594165063,123.54296664441472,120.19953533198994,123.28378295898438,6785600,0.0,0.0
2021-03-29 00:00:00-04:00,123.43068001302488,125.23631843557598,123.04191098367228,125.10671997070312,6105800,0.0,0.0
2021-03-30 00:00:00-04:00,124.13044876729452,125.0548675876607,122.78270929836869,123.14556121826172,4372700,0.0,0.0
2021-03-31 00:00:00-04:00,123.81944365859047,123.82807828190073,121.9619714016668,122.20387268066406,6257900,0.0,0.0
2021-04-01 00:00:00-04:00,121.97924042800629,122.93821081531468,121.04618709041196,122.05699157714844,4823400,0.0,0.0
2021-04-05 00:00:00-04:00,122.54946567566488,124.70066031528722,122.09158013166153,123.68122100830078,5980700,0.0,0.0
2021-04-06 00:00:00-04:00,123.57752645609847,124.57969640836308,123.1628404416765,124.12181091308594,4751900,0.0,0.0
2021-04-07 00:00:00-04:00,124.40689819394929,124.49329714630237,123.56024382793223,123.89717864990234,4849200,0.0,0.0
2021-04-08 00:00:00-04:00,124.13044876729452,124.54514797514175,122.72224056970204,123.14556121826172,6725100,0.0,0.0
2021-04-09 00:00:00-04:00,122.88638515182318,123.6639230618803,122.34210070520491,123.1714859008789,4950800,0.0,0.0
2021-04-12 00:00:00-04:00,122.85182997044446,123.94903357305,122.72224470277241,123.56026458740234,4386700,0.0,0.0
2021-04-13 00:00:00-04:00,122.7395195552352,124.38099436335692,122.56672163216497,123.58617401123047,5283300,0.0,0.0
2021-04-14 00:00:00-04:00,123.17149515962754,123.30108042683445,122.02245745407768,122.77407836914062,4685300,0.0,0.0
2021-04-15 00:00:00-04:00,122.3939421642859,123.62937881777937,122.1779579337745,122.94686126708984,4777100,0.0,0.0
2021-04-16 00:00:00-04:00,123.94038995115864,124.68337619134333,123.0764530757174,124.5451431274414,6481400,0.0,0.0
2021-04-19 00:00:00-04:00,124.83026698081946,125.78923761734292,123.76761493586577,125.05488586425781,6621200,0.0,0.0
2021-04-20 00:00:00-04:00,124.51920989959883,126.69632105139003,124.34641200085419,125.88423156738281,4999700,0.0,0.0
2021-04-21 00:00:00-04:00,127.30110328975215,127.68987224540464,126.31621578353828,126.98143768310547,6316000,0.0,0.0
2021-04-22 00:00:00-04:00,126.3421344117063,126.69633851464553,125.59914816563243,126.19526672363281,4904400,0.0,0.0
2021-04-23 00:00:00-04:00,125.71144130099442,126.4285104399081,125.32267237047319,125.98790740966797,4354700,0.0,0.0
2021-04-26 00:00:00-04:00,125.74602022404738,125.93608739936728,123.52569603173362,123.85399627685547,5817700,0.0,0.0
2021-04-27 00:00:00-04:00,123.21468559906847,123.69848818973382,122.79136492355225,123.44795227050781,4693700,0.0,0.0
2021-04-28 00:00:00-04:00,123.9662807120723,124.1390654139903,122.44574369688728,122.53214263916016,4962700,0.0,0.0
2021-04-29 00:00:00-04:00,122.76543138485316,124.77839264015904,122.65311537616145,124.35507202148438,4699900,0.0,0.0
2021-04-30 00:00:00-04:00,123.81943931590209,124.61425965939236,123.1110047503776,124.5451431274414,5051100,0.0,0.0
2021-05-03 00:00:00-04:00,125.2967817678793,126.80867151441007,124.49332668738651,125.953369140625,6109800,0.0,0.0
2021-05-04 00:00:00-04:00,126.11751872511051,126.80003633281851,123.96632404638723,124.37237548828125,6603800,0.0,0.0
2021-05-05 00:00:00-04:00,124.1650219459703,124.8993736409383,123.97495475862874,124.3118896484375,5305200,0.0,0.0
2021-05-06 00:00:00-04:00,124.81293557788312,126.10020600120703,124.41551889720083,125.75462341308594,4472200,0.0,0.0
2021-05-07 00:00:00-04:00,125.46952272137148,126.13475766870522,124.89933452057035,125.75462341308594,4181000,0.0,0.0
2021-05-10 00:00:00-04:00,126.55812650395669,127.85403190799323,126.22982624982535,126.75682830810547,5270600,0.0,0.0
2021-05-11 00:00:00-04:00,127.14557746060562,127.55162881181165,125.28811861093251,125.83238983154297,5266100,0.0,0.0
2021-05-12 00:00:00-04:00,125.1671805954701,125.91016684671406,124.27732665513068,124.6056137084961,5651700,0.0,0.0
2021-05-13 00:00:00-04:00,124.61425314220298,127.10238224915857,124.04405167040134,126.45442962646484,4849400,0.0,0.0
2021-05-14 00:00:00-04:00,127.17153338718622,127.77628669642446,126.49766353080166,126.64453125,4224700,0.0,0.0
2021-05-17 00:00:00-04:00,126.99873123537942,127.34430074119855,125.88425837387587,126.28166198730469,3747100,0.0,0.0
2021-05-18 00:00:00-04:00,126.68770923543634,126.95552757102202,125.5473193576794,125.71145629882812,4527300,0.0,0.0
2021-05-19 00:00:00-04:00,124.95985241417974,125.81515482594027,124.47604978303022,125.6423568725586,4432700,0.0,0.0
2021-05-20 00:00:00-04:00,125.48683447483201,127.62939429142399,125.36588383637837,127.19742584228516,3964600,0.0,0.0
2021-05-21 00:00:00-04:00,127.75034306525525,128.13047740417,126.58403617918215,127.08512115478516,5194200,0.0,0.0
2021-05-24 00:00:00-04:00,127.55162259496599,128.1650234943257,127.00733821825446,127.7330551147461,3627800,0.0,0.0
2021-05-25 00:00:00-04:00,127.73304204776076,128.18227962507422,127.00732522550936,128.12181091308594,4649300,0.0,0.0
2021-05-26 00:00:00-04:00,127.78487613878713,128.44146326283348,127.58616121301615,128.12181091308594,4462600,0.0,0.0
2021-05-27 00:00:00-04:00,128.34646700310822,128.5278995570577,126.51492494719548,126.57539367675781,9203600,0.0,0.0
2021-05-28 00:00:00-04:00,127.35293605073966,128.29462406692826,127.2060683660467,127.81082153320312,4913700,0.0,0.0
2021-06-01 00:00:00-04:00,128.53655979966646,128.59704172391494,127.0765040014833,127.54303741455078,5530300,0.0,0.0
2021-06-02 00:00:00-04:00,128.03543668832356,128.32053742663052,127.19741690129004,128.05271911621094,4546900,0.0,0.0
