Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2016-02-01 00:00:00-05:00,82.9160718492714,83.81521081324492,82.59374060050486,83.42501831054688,3868900,0.0,0.0,0.0
2016-02-02 00:00:00-05:00,82.70400799911785,82.74642289955435,81.5673611493979,81.81334686279297,3279600,0.0,0.0,0.0
2016-02-03 00:00:00-05:00,82.35621343649746,82.5258665450093,80.49007454409781,82.3053207397461,5457300,0.0,0.0,0.0
2016-02-04 00:00:00-05:00,82.10175808905653,83.06027405417558,81.83031953874637,82.50043487548828,3431800,0.0,0.0,0.0
2016-02-05 00:00:00-05:00,82.22899378229674,82.27988648652935,80.5409790803884,80.80393981933594,3993600,0.0,0.0,0.0
2016-02-08 00:00:00-05:00,79.9047847792024,80.05746934513888,78.46276891216125,79.54852294921875,6303900,0.0,0.0,0.0
2016-02-09 00:00:00-05:00,78.75117112631601,80.13381652190516,78.63241718053108,79.44673919677734,4793900,0.0,0.0,0.0
2016-02-10 00:00:00-05:00,79.89628863412639,80.81238934781626,79.41278869826675,79.49761199951172,3580000,0.0,0.0,0.0
2016-02-11 00:00:00-05:00,78.36946394838213,78.93778733504215,77.68238661440823,78.51366424560547,7239700,0.0,0.0,0.0
2016-02-12 00:00:00-05:00,79.28560371315149,80.0575046855288,78.89541108831355,80.04054260253906,2948100,0.0,0.0,0.0
2016-02-16 00:00:00-05:00,81.10931157736947,81.50798189259467,80.54946592651638,81.49950408935547,3577700,0.0,0.0,0.0
2016-02-17 00:00:00-05:00,82.08479024412236,83.068759042198,81.93210565378668,82.84821319580078,3635000,0.0,0.0,0.0
2016-02-18 00:00:00-05:00,83.04330235173875,83.06026442783988,82.35621854495446,82.51738739013672,2432100,0.0,0.0,0.0
2016-02-19 00:00:00-05:00,82.1526632853571,82.58527076530197,81.79640134733496,82.53437805175781,2243700,0.0,0.0,0.0
2016-02-22 00:00:00-05:00,83.33170008389234,83.80672232926715,83.22143041401127,83.73886108398438,2235400,0.0,0.0,0.0
2016-02-23 00:00:00-05:00,83.45046204400788,83.56921599885854,82.67856133747854,82.72945404052734,3203900,0.0,0.0,0.0
2016-02-24 00:00:00-05:00,81.92361770879211,83.24687968015179,81.42314909680044,83.15357208251953,3253400,0.0,0.0,0.0
2016-02-25 00:00:00-05:00,83.35715130148755,84.13754272460938,82.9754430997861,84.13754272460938,4961900,0.0,0.0,0.0
2016-02-26 00:00:00-05:00,84.54470272175435,84.62104824997442,83.94244865701853,84.06968688964844,3194300,0.0,0.0,0.0
2016-02-29 00:00:00-05:00,84.0781585118336,84.56165854578393,83.3995590209961,83.3995590209961,2749400,0.0,0.0,0.0
2016-03-01 00:00:00-05:00,84.08665343219577,85.40143778650999,83.84066122847737,85.38447570800781,2955700,0.0,0.0,0.0
2016-03-02 00:00:00-05:00,85.26570558571076,85.87644388809868,85.04516623220788,85.85948181152344,3591400,0.0,0.0,0.0
2016-03-03 00:00:00-05:00,85.7831312572288,86.30904620268868,85.5456233694742,86.28359985351562,2703100,0.0,0.0,0.0
2016-03-04 00:00:00-05:00,86.4278055361405,87.03005956667566,86.01216670665102,86.58049011230469,2442100,0.0,0.0,0.0
2016-03-07 00:00:00-05:00,86.22423601636142,86.9961367691497,86.14789048560775,86.75862884521484,2963900,0.0,0.0,0.0
2016-03-08 00:00:00-05:00,86.29208132535527,86.35145829536604,85.59651976025565,85.68134307861328,3436900,0.0,0.0,0.0
2016-03-09 00:00:00-05:00,86.09697723388672,86.26662386146951,85.65589211920901,86.09697723388672,2131700,0.0,0.0,0.0
2016-03-10 00:00:00-05:00,86.35148658744077,86.77560978979244,85.16394032653483,86.07156372070312,3702000,0.0,0.0,0.0
2016-03-11 00:00:00-05:00,86.83497873773001,87.57294889965256,86.80104810809132,87.5305404663086,3253500,0.0,0.0,0.0
2016-03-14 00:00:00-04:00,87.26757259532529,87.64080301934014,87.1064102071778,87.42874145507812,2987100,0.0,0.0,0.0
2016-03-15 00:00:00-04:00,86.92594808325264,87.14752584987522,86.72141826123183,87.13047790527344,2992400,0.48,0.0,0.0
2016-03-16 00:00:00-04:00,86.91741713476564,87.8548524541633,86.84924486748757,87.67588806152344,3473600,0.0,0.0,0.0
2016-03-17 00:00:00-04:00,87.66734547371505,88.56216718053375,87.43724381918778,88.34911346435547,3472500,0.0,0.0,0.0
2016-03-18 00:00:00-04:00,88.58775855105367,88.86899109928967,88.45993148538761,88.74115753173828,2942300,0.0,0.0,0.0
2016-03-21 00:00:00-04:00,88.61332410532168,88.93716348490574,88.4599251356482,88.82637786865234,2539300,0.0,0.0,0.0
2016-03-22 00:00:00-04:00,88.41729477989782,89.07349738394153,88.29798521552624,88.80078887939453,1962600,0.0,0.0,0.0
2016-03-23 00:00:00-04:00,88.66444642663959,88.66444642663959,88.0167612276876,88.076416015625,6087100,0.0,0.0,0.0
2016-03-24 00:00:00-04:00,87.57363437893238,88.0593967751268,87.37762202522178,88.05087280273438,2173000,0.0,0.0,0.0
2016-03-28 00:00:00-04:00,88.27243471672821,88.38322033038759,87.83780322918273,88.11051177978516,2103400,0.0,0.0,0.0
2016-03-29 00:00:00-04:00,87.94009450399608,89.09910777437292,87.74408213393667,89.09058380126953,2925100,0.0,0.0,0.0
2016-03-30 00:00:00-04:00,89.51667009520051,89.81494406386619,89.25248550893731,89.43144989013672,2258800,0.0,0.0,0.0
2016-03-31 00:00:00-04:00,89.45700376910922,89.67005750524528,89.22690209302722,89.32917022705078,2230100,0.0,0.0,0.0
2016-04-01 00:00:00-04:00,88.88603330855967,89.96834357331912,88.58775283622018,89.89164733886719,2996000,0.0,0.0,0.0
2016-04-04 00:00:00-04:00,89.90015673926584,89.95129405952896,89.38882904982493,89.51666259765625,1847400,0.0,0.0,0.0
2016-04-05 00:00:00-04:00,88.89455832961487,89.09909464263238,88.5195880928537,88.64741516113281,2572500,0.0,0.0,0.0
2016-04-06 00:00:00-04:00,88.70708097336012,89.65304040738012,88.545164499476,89.61895751953125,2572000,0.0,0.0,0.0
2016-04-07 00:00:00-04:00,89.05647851973006,89.26100832451066,88.15313258855427,88.54515075683594,2134800,0.0,0.0,0.0
2016-04-08 00:00:00-04:00,89.11611072916722,89.39734320313606,88.55365228311312,88.80078887939453,2337000,0.0,0.0,0.0
2016-04-11 00:00:00-04:00,89.18427939932332,89.52516661694384,88.55364227294922,88.55364227294922,2276300,0.0,0.0,0.0
2016-04-12 00:00:00-04:00,88.71560484746634,89.56782008423717,88.44289623177512,89.41442108154297,2358000,0.0,0.0,0.0
2016-04-13 00:00:00-04:00,89.90869012821048,90.47967266620263,89.8490353332245,90.46263122558594,2864500,0.0,0.0,0.0
2016-04-14 00:00:00-04:00,90.53930579484647,90.66713932547829,90.24955586050554,90.42852020263672,1666900,0.0,0.0,0.0
2016-04-15 00:00:00-04:00,90.43707025049217,90.49672504840476,90.22401647196358,90.38593292236328,1622600,0.0,0.0,0.0
2016-04-18 00:00:00-04:00,90.11320930434046,91.00803762555104,90.00242369867651,90.9909896850586,1767100,0.0,0.0,0.0
2016-04-19 00:00:00-04:00,91.20406022678858,91.45120339437617,90.85465540494782,91.24667358398438,2103700,0.0,0.0,0.0
2016-04-20 00:00:00-04:00,91.36597373611556,91.73242646370356,91.04213436131782,91.34040832519531,1958900,0.0,0.0,0.0
2016-04-21 00:00:00-04:00,91.4085769179123,91.46823170405004,90.74385030041066,90.88872528076172,1675200,0.0,0.0,0.0
2016-04-22 00:00:00-04:00,90.76943550587542,91.12736430076838,90.53933377924032,91.0165786743164,1893600,0.0,0.0,0.0
2016-04-25 00:00:00-04:00,90.76091641101081,90.83761265608676,90.38593965227736,90.79500579833984,2088100,0.0,0.0,0.0
2016-04-26 00:00:00-04:00,90.99950091443192,91.22960256567369,90.70975098547069,91.0421142578125,1747500,0.0,0.0,0.0
2016-04-27 00:00:00-04:00,90.89726377847617,91.46824632303569,90.69272747741314,91.26371002197266,2267900,0.0,0.0,0.0
2016-04-28 00:00:00-04:00,90.87167171659777,91.44266063644419,90.22399307915508,90.44556427001953,4834200,0.0,0.0,0.0
2016-04-29 00:00:00-04:00,90.16434128859461,90.30069229504463,89.3206438350174,89.91719818115234,3068000,0.0,0.0,0.0
2016-05-02 00:00:00-04:00,90.16432453034336,90.6756520877906,89.88309209808845,90.61599731445312,2546500,0.0,0.0,0.0
2016-05-03 00:00:00-04:00,90.01094524061209,90.06207605694155,89.3291706807603,89.70414733886719,5172600,0.0,0.0,0.0
2016-05-04 00:00:00-04:00,89.27802648102869,89.62743117670855,88.94566322094263,89.1757583618164,2578800,0.0,0.0,0.0
2016-05-05 00:00:00-04:00,89.4399517731325,89.62744009273123,88.94567206914391,89.14167785644531,1616700,0.0,0.0,0.0
2016-05-06 00:00:00-04:00,88.74967400820287,89.47405549397054,88.63036442240042,89.46553802490234,1759600,0.0,0.0,0.0
2016-05-09 00:00:00-04:00,89.37178331105537,89.77231887222551,89.28655661534545,89.55926513671875,1747300,0.0,0.0,0.0
2016-05-10 00:00:00-04:00,89.90870744678867,90.67570245998212,89.83201119641245,90.62456512451172,2400900,0.0,0.0,0.0
2016-05-11 00:00:00-04:00,90.41150204339914,90.58194897434349,89.7723406816004,89.79791259765625,1531600,0.0,0.0,0.0
2016-05-12 00:00:00-04:00,90.18139274145281,90.2325235618145,89.24395752414232,89.76380920410156,2470000,0.0,0.0,0.0
2016-05-13 00:00:00-04:00,89.550753901183,89.8916412020956,88.81784847988047,88.98828887939453,3754800,0.0,0.0,0.0
2016-05-16 00:00:00-04:00,89.12467145891723,90.12176173037506,88.97979642840859,89.87461853027344,2069600,0.0,0.0,0.0
2016-05-17 00:00:00-04:00,89.70413303355423,89.87457339539465,88.76669803966588,89.06497192382812,2792200,0.0,0.0,0.0
2016-05-18 00:00:00-04:00,89.06499674935317,89.65302071292355,88.47696628389795,89.05647277832031,2797700,0.0,0.0,0.0
2016-05-19 00:00:00-04:00,88.69854429840315,88.93716347299997,88.09347239085123,88.70706176757812,2616800,0.0,0.0,0.0
2016-05-20 00:00:00-04:00,89.09056574238619,89.6018934928729,89.01386300377636,89.38883972167969,2005700,0.0,0.0,0.0
2016-05-23 00:00:00-04:00,89.4143813918862,89.58482826471341,89.1928102100359,89.27803039550781,1662200,0.0,0.0,0.0
