Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-29 00:00:00-05:00,430.83042748763773,435.9515860197895,429.73304930401696,435.5758972167969,2314200,0.0,0.0
2024-01-30 00:00:00-05:00,435.892201745553,441.1517838230266,435.0518501077946,440.13348388671875,2663600,0.0,0.0
2024-01-31 00:00:00-05:00,444.88895964496544,456.75266523549783,441.5473444096113,444.1277160644531,4740500,0.0,0.0
2024-02-01 00:00:00-05:00,449.8321016812939,455.90237793109736,448.89287973027905,455.68487548828125,3292700,0.0,0.0
2024-02-02 00:00:00-05:00,456.96021567127553,458.57170697731675,453.2923622566099,455.3487243652344,2050300,0.0,0.0
2024-02-05 00:00:00-05:00,454.290878437542,456.12973800813825,450.35607256009814,451.5721130371094,2438800,0.0,0.0
2024-02-06 00:00:00-05:00,450.18801882073495,455.32896942824095,450.18801882073495,455.2696533203125,2201900,0.0,0.0
2024-02-07 00:00:00-05:00,455.97154330598903,456.9898433031716,454.39960623291836,456.6636047363281,2544300,0.0,0.0
2024-02-08 00:00:00-05:00,454.7753116221185,455.51679310845896,452.2542866369447,453.0550842285156,2081300,0.0,0.0
2024-02-09 00:00:00-05:00,452.8573306347513,453.7767604101276,451.1865233202935,452.67938232421875,2155400,0.0,0.0
2024-02-12 00:00:00-05:00,453.96463243552097,454.1821348852899,450.89983616003514,453.4999694824219,1794500,0.0,0.0
2024-02-13 00:00:00-05:00,451.57208457103394,456.6339262792173,450.8602611951359,455.23004150390625,2407700,0.0,0.0
2024-02-14 00:00:00-05:00,456.752601692568,460.1634286437209,454.22168059903055,459.9063720703125,2202700,0.0,0.0
2024-02-15 00:00:00-05:00,460.53910443405783,466.7477751874072,459.94594335169995,465.9272155761719,2354100,0.0,0.0
2024-02-16 00:00:00-05:00,468.7843635493209,468.7843635493209,461.7649997174068,462.8129577636719,2237200,0.0,0.0
2024-02-20 00:00:00-05:00,447.65708057480947,450.6724567439966,445.0075272851777,446.6190185546875,5044200,0.0,0.0
2024-02-21 00:00:00-05:00,448.1612646259421,454.37983072680515,446.86614612937643,453.8360595703125,2895800,0.0,0.0
2024-02-22 00:00:00-05:00,456.56478058444156,467.13336646372096,456.3373820524477,466.20404052734375,2572800,0.0,0.0
2024-02-23 00:00:00-05:00,468.349384320381,469.77303121040654,466.50059844151656,468.04290771484375,1764100,0.0,0.0
2024-02-26 00:00:00-05:00,467.6276548768183,469.6840169126827,466.6390129003346,469.1205139160156,2066900,0.0,0.0
2024-02-27 00:00:00-05:00,469.1600171134284,469.6049180515444,464.6122883595899,469.3577575683594,2011100,0.0,0.0
2024-02-28 00:00:00-05:00,468.78441729850846,473.69796952712335,468.29009627016075,473.4112548828125,1931900,0.0,0.0
2024-02-29 00:00:00-05:00,472.57086613970773,472.95645099372297,466.6884342940621,469.36767578125,3072500,0.0,0.0
2024-03-01 00:00:00-05:00,469.5159956630103,472.07657493060026,468.517457546146,471.2164611816406,1748300,0.0,0.0
2024-03-04 00:00:00-05:00,470.2673258333591,471.2164136498251,460.47974647064734,463.1688537597656,3212400,0.0,0.0
2024-03-05 00:00:00-05:00,462.06160963559756,463.9103653599391,459.34284411839894,462.20989990234375,2015100,0.0,0.0
2024-03-06 00:00:00-05:00,461.85401824475076,468.24063736446584,461.85401824475076,466.24359130859375,1917100,0.0,0.0
2024-03-07 00:00:00-05:00,467.82539246599964,467.89457447399974,460.59842207598535,462.22967529296875,2178100,0.0,0.0
2024-03-08 00:00:00-05:00,461.79467496601546,466.2633258547846,461.79467496601546,463.9301452636719,1596900,0.0,0.0
2024-03-11 00:00:00-04:00,463.6730819754987,464.0388746755034,459.4120375164367,463.8312683105469,1774500,0.0,0.0
2024-03-12 00:00:00-04:00,465.1856964431913,468.98207791815616,463.38636084961627,467.4991149902344,1853900,0.0,0.0
2024-03-13 00:00:00-04:00,468.84370719414875,470.7517790158558,467.4101642237084,470.2080078125,2103900,0.0,0.0
2024-03-14 00:00:00-04:00,475.5565445117744,476.52542449365916,471.7601630076926,474.0340576171875,2757700,0.0,0.0
2024-03-15 00:00:00-04:00,467.963797682166,473.0256398626076,467.7067411090944,470.4255065917969,4179300,0.0,0.0
2024-03-18 00:00:00-04:00,473.2036146499902,475.35884693838943,471.23619658164426,473.4507751464844,2072300,0.0,0.0
2024-03-19 00:00:00-04:00,476.149743335791,479.10577318735017,474.0637232498843,478.5027160644531,2049500,0.0,0.0
2024-03-20 00:00:00-04:00,478.8191071926002,482.9022035354807,478.14683786448813,482.4968566894531,1691100,0.0,0.0
2024-03-21 00:00:00-04:00,482.98126054983595,484.4345654530334,477.90952241478044,483.09002685546875,2580300,0.0,0.0
2024-03-22 00:00:00-04:00,482.7637551866522,483.33718442169834,475.99155169682325,476.1991882324219,2277800,0.0,0.0
2024-03-25 00:00:00-04:00,476.1299644497931,476.84178785359825,469.02162648585033,470.63311767578125,2600300,0.0,0.0
2024-03-26 00:00:00-04:00,472.2940854535337,474.54818814036196,466.94552829585297,471.384521484375,2515100,0.0,0.0
2024-03-27 00:00:00-04:00,475.0424481973782,476.68359742456875,469.35775708991736,472.52142333984375,2309400,0.0,0.0
2024-03-28 00:00:00-04:00,472.48187812043847,476.95052887455273,471.85902886435395,476.1003112792969,2214500,0.0,0.0
2024-04-01 00:00:00-04:00,475.2006490826104,477.7908861957362,471.9084544533641,472.96630859375,1648200,0.0,0.0
2024-04-02 00:00:00-04:00,471.5525683078918,474.95349914647494,470.89016490340026,473.984619140625,3265100,0.0,0.0
2024-04-03 00:00:00-04:00,474.98318566763095,477.8106874292345,471.7898610064217,471.99749755859375,2265000,0.0,0.0
2024-04-04 00:00:00-04:00,474.5184863079104,476.48587416836324,463.6730827185091,464.434326171875,2552600,0.0,0.0
2024-04-05 00:00:00-04:00,468.61631348291115,473.8660001506569,467.1630085190688,471.73052978515625,2462700,0.0,0.0
2024-04-08 00:00:00-04:00,471.64141559922757,474.8886517185619,469.54259630673397,474.06695556640625,1961800,0.66,0.0
2024-04-09 00:00:00-04:00,473.1957504426459,474.10657422497997,463.1570203365461,467.44378662109375,2217200,0.0,0.0
2024-04-10 00:00:00-04:00,465.4736845197117,469.6515339375378,464.1668621889602,464.4836730957031,2710500,0.0,0.0
2024-04-11 00:00:00-04:00,463.60256404838276,465.65189501619767,459.55342081327257,463.63226318359375,2299900,0.0,0.0
2024-04-12 00:00:00-04:00,461.34530857652925,464.8301377990581,457.4941497603262,460.73150634765625,2486300,0.0,0.0
2024-04-15 00:00:00-04:00,465.54295834172757,466.29537668556367,453.85092594206714,455.1973571777344,2070500,0.0,0.0
2024-04-16 00:00:00-04:00,455.40518452376136,458.7514274527797,454.4151732530575,455.22698974609375,1787200,0.0,0.0
2024-04-17 00:00:00-04:00,458.14754428713564,458.78116605702263,453.57369665697854,455.5636291503906,1735000,0.0,0.0
2024-04-18 00:00:00-04:00,455.9002572550557,457.2961769777185,449.2671686800338,450.158203125,1998900,0.0,0.0
2024-04-19 00:00:00-04:00,454.3063177619559,455.266599756349,448.06922819989563,450.8412780761719,2548800,0.0,0.0
2024-04-22 00:00:00-04:00,452.93019161631514,456.1378187150921,450.58386955608023,452.18768310546875,2157400,0.0,0.0
2024-04-23 00:00:00-04:00,453.9004366773089,458.35548796875725,452.74211004792227,458.19708251953125,2029100,0.0,0.0
2024-04-24 00:00:00-04:00,460.6424198490603,463.47383799448005,455.75176104083454,457.8802795410156,4043100,0.0,0.0
2024-04-25 00:00:00-04:00,456.33587467918164,459.3653072626436,452.1580252020329,457.4941711425781,2006500,0.0,0.0
2024-04-26 00:00:00-04:00,458.2861517954222,460.177077075279,456.3358282523447,457.8010559082031,1963300,0.0,0.0
2024-04-29 00:00:00-04:00,456.34579085516157,456.9793824737699,451.12841116729584,452.53424072265625,2120700,0.0,0.0
2024-04-30 00:00:00-04:00,451.7026009066404,453.1480090586698,446.37633485999476,446.6931457519531,2698800,0.0,0.0
2024-05-01 00:00:00-04:00,441.34705041425326,444.49530948798355,434.0011830719633,437.6543273925781,4979100,0.0,0.0
2024-05-02 00:00:00-04:00,438.57501571368135,440.2184381339847,433.67444758392594,436.6940002441406,3866500,0.0,0.0
2024-05-03 00:00:00-04:00,440.46596300050777,440.8124730231463,432.53596224525626,439.14923095703125,3711500,0.0,0.0
2024-05-06 00:00:00-04:00,442.76276967804154,446.0000957897599,441.10943749437956,444.8813781738281,2536200,0.0,0.0
2024-05-07 00:00:00-04:00,447.24754321107855,448.77213895758086,443.0597842671812,448.5345458984375,2345300,0.0,0.0
2024-05-08 00:00:00-04:00,449.4651496523632,450.56404774080363,445.42591666715833,450.2274475097656,2332400,0.0,0.0
2024-05-09 00:00:00-04:00,449.01965259137046,451.4748917082815,449.01965259137046,450.9402770996094,1970100,0.0,0.0
2024-05-10 00:00:00-04:00,452.76185454066564,453.99936866568004,450.4353521558363,452.4153747558594,1729900,0.0,0.0
2024-05-13 00:00:00-04:00,452.36586523792045,454.1379939604519,450.9600660825306,453.1875915527344,2069300,0.0,0.0
2024-05-14 00:00:00-04:00,453.3459902370484,454.395399803694,444.8120674062694,449.66314697265625,2991000,0.0,0.0
2024-05-15 00:00:00-04:00,448.2672205362143,454.01918371508964,448.2672205362143,453.4251708984375,2437800,0.0,0.0
2024-05-16 00:00:00-04:00,455.4051860796161,460.28593440980154,454.23698002725365,454.2864685058594,2412200,0.0,0.0
2024-05-17 00:00:00-04:00,455.85074087487834,457.07834528802215,453.534087715028,455.6725158691406,1985900,0.0,0.0
2024-05-20 00:00:00-04:00,454.8904087304398,457.60303005852916,454.19738872661156,455.068603515625,1397200,0.0,0.0
