Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-29 00:00:00-05:00,42.182854485486466,42.260285924091555,41.39133603038259,41.425750732421875,18670300,0.0,0.0
2021-02-01 00:00:00-05:00,41.5289987265584,41.890343314457226,41.45156727458477,41.70967102050781,12183600,0.0,0.0
2021-02-02 00:00:00-05:00,41.98497554460132,42.45816621834214,41.83871798154022,42.12263107299805,13319800,0.0,0.0
2021-02-03 00:00:00-05:00,42.114030365039504,42.23447854593525,41.873130721281235,41.95916748046875,12274100,0.0,0.0
2021-02-04 00:00:00-05:00,42.122628864365524,42.21726765054479,41.855923138187414,42.165645599365234,20597400,0.0,0.0
2021-02-05 00:00:00-05:00,42.587220764552896,42.82811712470888,42.38934114271523,42.71627426147461,12742000,0.0,0.0
2021-02-08 00:00:00-05:00,42.98298495886998,43.163657249796216,42.57862363374464,42.948570251464844,17833200,0.0,0.0
2021-02-09 00:00:00-05:00,42.88833899612094,43.03459983719721,42.699064700918214,42.7592887878418,14592900,0.0,0.0
2021-02-10 00:00:00-05:00,43.370135046676204,43.51639588799934,42.61302801868766,42.67325210571289,22965400,0.0,0.0
2021-02-11 00:00:00-05:00,42.85393637093828,43.525006781213776,42.84533105277372,43.27550506591797,21928600,0.0,0.0
2021-02-12 00:00:00-05:00,43.50779356302121,43.74868992768528,43.35293067660378,43.61103439331055,13137100,0.0,0.0
2021-02-16 00:00:00-05:00,43.55081147345025,43.636848235977695,43.15505221172475,43.249691009521484,15093400,0.0,0.0
2021-02-17 00:00:00-05:00,43.01739960014547,43.43897156029243,42.922760795910406,43.12924575805664,12794300,0.0,0.0
2021-02-18 00:00:00-05:00,43.155057773300676,43.74869674239371,43.04321160858437,43.67987060546875,12747100,0.0,0.0
2021-02-19 00:00:00-05:00,43.69707454569164,43.73148925244861,42.99158946700908,43.112037658691406,15968800,0.0,0.0
2021-02-22 00:00:00-05:00,42.88834033444673,43.77450087905571,42.73347745410601,43.55941390991211,14370900,0.0,0.0
2021-02-23 00:00:00-05:00,43.8777385774576,44.31651451916693,43.37873526927202,43.48197937011719,16222300,0.0,0.0
2021-02-24 00:00:00-05:00,43.35293900046053,43.79171835687875,43.12924994489038,43.62825012207031,14442000,0.0,0.0
2021-02-25 00:00:00-05:00,43.42176133348875,43.66265770508048,43.00018940123633,43.16365432739258,14211100,0.0,0.0
2021-02-26 00:00:00-05:00,43.189477029059624,43.198079066342984,42.131249216951936,42.14845657348633,23638400,0.0,0.0
2021-03-01 00:00:00-05:00,42.53560717706654,43.395955242571695,42.501195748741566,42.93136978149414,13901200,0.0,0.0
2021-03-02 00:00:00-05:00,42.87974646989255,43.49919810928345,42.75929826933706,43.10343551635742,11755100,0.0,0.0
2021-03-03 00:00:00-05:00,42.776505503724536,43.49919798699309,42.767900185442016,43.00019454956055,15410700,0.0,0.0
2021-03-04 00:00:00-05:00,43.28410563394127,43.9551759705713,42.69046346049142,42.96577453613281,22036400,0.0,0.0
2021-03-05 00:00:00-05:00,43.060412178864745,43.8347266095682,42.93136196172538,43.69707107543945,21310800,0.0,0.0
2021-03-08 00:00:00-05:00,44.28210623644478,45.159661463969144,44.015397213325606,44.42836380004883,25084900,0.0,0.0
2021-03-09 00:00:00-05:00,44.49720116147528,44.63485671499549,43.722886621694535,43.757301330566406,23082700,0.0,0.0
2021-03-10 00:00:00-05:00,44.03260524330328,44.41976244993765,43.63684600184003,44.25629425048828,21331600,0.0,0.0
2021-03-11 00:00:00-05:00,44.23048513449094,44.24769248622066,43.71427771046648,43.77450180053711,17417700,0.0,0.0
2021-03-12 00:00:00-05:00,43.88727460165425,43.96535053363492,43.54894666616594,43.687747955322266,17598600,0.42,0.0
2021-03-15 00:00:00-04:00,43.8092070109099,44.34706169513728,43.78318279838928,44.268985748291016,13411900,0.0,0.0
2021-03-16 00:00:00-04:00,44.416460610962424,44.6940632209016,44.277659305992835,44.43381118774414,14214200,0.0,0.0
2021-03-17 00:00:00-04:00,44.45984169528,44.78081913799257,44.37309210836891,44.451168060302734,17502700,0.0,0.0
2021-03-18 00:00:00-04:00,44.29501113731499,44.40778492566395,43.80053126752571,43.869930267333984,18007300,0.0,0.0
2021-03-19 00:00:00-04:00,43.774510076532415,44.312368121918,43.522931633621546,44.07814025878906,67845700,0.0,0.0
2021-03-22 00:00:00-04:00,43.65304793268567,44.31235655516217,43.65304793268567,44.24295425415039,17911400,0.0,0.0
2021-03-23 00:00:00-04:00,44.234289551468216,44.80684541327123,44.09548823070641,44.58129119873047,16936700,0.0,0.0
2021-03-24 00:00:00-04:00,44.390431162733385,45.01503866260433,44.37308389598942,44.694061279296875,14997400,0.0,0.0
2021-03-25 00:00:00-04:00,44.85021265181245,45.162516398249224,44.39043066543211,45.12781524658203,17091900,0.0,0.0
2021-03-26 00:00:00-04:00,45.231916847798026,46.07340160174332,44.902262514919855,46.01267623901367,17126700,0.0,0.0
2021-03-29 00:00:00-04:00,45.74374583689058,46.79343085611105,45.72639526104182,46.715354919433594,17514100,0.0,0.0
2021-03-30 00:00:00-04:00,46.628608782459196,46.66330993671156,45.91725166670674,46.10810470581055,14871800,0.0,0.0
2021-03-31 00:00:00-04:00,46.00400108249925,46.12545181267446,45.54422237275477,45.72639846801758,15826500,0.0,0.0
2021-04-01 00:00:00-04:00,45.943274290930525,46.10810311329418,45.50951980560991,45.552894592285156,15834700,0.0,0.0
2021-04-05 00:00:00-04:00,45.41408808799173,46.16882318869288,45.362039673656284,45.81314468383789,16368700,0.0,0.0
2021-04-06 00:00:00-04:00,46.01268262974964,46.54186370070703,45.891231887421945,46.14280700683594,15614300,0.0,0.0
2021-04-07 00:00:00-04:00,46.220882415771484,46.41173547107216,46.08208109626676,46.220882415771484,10062700,0.0,0.0
2021-04-08 00:00:00-04:00,46.12544799610292,46.30762738557581,45.95194885837092,46.08207321166992,9695600,0.0,0.0
2021-04-09 00:00:00-04:00,46.12544781343678,46.22087432438183,45.81314738118559,46.134124755859375,10828200,0.0,0.0
2021-04-12 00:00:00-04:00,46.26425368539583,46.45510340323059,46.06472371561675,46.28160095214844,8565300,0.0,0.0
2021-04-13 00:00:00-04:00,46.0126745621668,46.22955179523589,45.81314790485731,46.05604934692383,11071700,0.0,0.0
2021-04-14 00:00:00-04:00,45.96062184840582,46.142797926045546,45.6743456277268,46.0473747253418,9787600,0.0,0.0
2021-04-15 00:00:00-04:00,46.09074926531426,46.55052792814878,46.082072323024626,46.264251708984375,13078100,0.0,0.0
2021-04-16 00:00:00-04:00,46.619941906159845,46.671990335798675,46.307638091188124,46.56789016723633,17974100,0.0,0.0
2021-04-19 00:00:00-04:00,46.84548568725586,47.15778945465637,46.23822872945311,46.84548568725586,19352900,0.0,0.0
2021-04-20 00:00:00-04:00,46.706689420092665,47.35732123595059,46.6806652064294,46.99296569824219,14419200,0.0,0.0
2021-04-21 00:00:00-04:00,47.053683132768974,47.487437573003895,47.053683132768974,47.37466049194336,13866500,0.0,0.0
2021-04-22 00:00:00-04:00,47.25321181350243,47.600213395066525,47.12308415211346,47.2271842956543,12558900,0.0,0.0
2021-04-23 00:00:00-04:00,47.1924828055892,47.35730829589335,46.992952857742544,47.25320816040039,9020500,0.0,0.0
2021-04-26 00:00:00-04:00,47.25321678337209,47.287914628679125,46.481134294779416,46.550533294677734,11684600,0.0,0.0
2021-04-27 00:00:00-04:00,46.46378574396911,46.58523648105134,46.255582116625014,46.481136322021484,9852400,0.0,0.0
2021-04-28 00:00:00-04:00,46.82813126468095,46.88885662454597,46.359675652050264,46.489803314208984,10868100,0.0,0.0
2021-04-29 00:00:00-04:00,46.446429293293775,47.15778635707616,46.351002780713515,47.0710334777832,15391000,0.0,0.0
