Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-29 00:00:00-05:00,91.62133143132827,92.17269237519622,89.83621991668983,91.10371398925781,32252000,0.0,0.0
2021-02-01 00:00:00-05:00,91.98857146290209,95.40405597386508,91.85755792611496,94.35978698730469,32044000,0.0,0.0
2021-02-02 00:00:00-05:00,95.41238786442676,97.06003387787534,95.01189583982314,95.65805053710938,45474000,0.0,0.0
2021-02-03 00:00:00-05:00,102.87838785044886,105.03719170323002,100.16771576239726,102.73297882080078,82364000,0.0,0.0
2021-02-04 00:00:00-05:00,102.67441481030524,103.1538132574397,101.36920185837113,102.35083770751953,37046000,0.0,0.0
2021-02-05 00:00:00-05:00,102.72950782114751,104.34291051322235,102.19997872555514,104.11908721923828,30702000,0.0,0.0
2021-02-08 00:00:00-05:00,104.51165597902278,105.3869424571287,102.82877448914589,103.86649322509766,24838000,0.0,0.0
2021-02-09 00:00:00-05:00,103.153339141781,104.47294026106866,103.153339141781,103.39998626708984,17798000,0.0,0.0
2021-02-10 00:00:00-05:00,103.93099270964096,104.63372223556661,102.38657648367426,103.98905181884766,22710000,0.0,0.0
2021-02-11 00:00:00-05:00,104.19402610698783,104.3190875718258,103.09278096474972,104.01437377929688,18914000,0.0,0.0
2021-02-12 00:00:00-05:00,103.7344756103159,104.65606849407718,103.38113056344541,104.42231750488281,17114000,0.0,0.0
2021-02-16 00:00:00-05:00,104.43472840713319,106.83274335243696,104.43472840713319,105.3051986694336,22676000,0.0,0.0
2021-02-17 00:00:00-05:00,104.21833932555077,105.88880908882014,104.16474047433805,105.62329864501953,21418000,0.0,0.0
2021-02-18 00:00:00-05:00,104.73397249673239,105.84290379891695,104.40245928622272,105.07193756103516,22432000,0.0,0.0
2021-02-19 00:00:00-05:00,105.17467105151684,105.7334758207032,104.08980542953131,104.27491760253906,29148000,0.0,0.0
2021-02-22 00:00:00-05:00,102.58063184033716,103.79254303721723,102.33944455710851,102.47542572021484,27350000,0.0,0.0
2021-02-23 00:00:00-05:00,100.49676421173395,103.32554643644939,99.3558158634762,102.7721939086914,33348000,0.0,0.0
2021-02-24 00:00:00-05:00,101.33148458742494,104.25704420064466,101.14786423332461,103.97863006591797,24966000,0.0,0.0
2021-02-25 00:00:00-05:00,102.60294528276359,103.96424090242206,100.31212842593104,100.81188201904297,36568000,0.0,0.0
2021-02-26 00:00:00-05:00,101.7627683474908,102.77963967976216,100.05259527222316,101.08485412597656,41670000,0.0,0.0
2021-03-01 00:00:00-05:00,102.06051794114586,103.5493513322446,101.54340035380785,103.30072021484375,28090000,0.0,0.0
2021-03-02 00:00:00-05:00,103.03671205722323,104.43521963897341,102.79204895640686,103.01934051513672,22692000,0.0,0.0
2021-03-03 00:00:00-05:00,102.59105022064446,103.64852581463876,99.75184808714971,100.58113098144531,29684000,0.0,0.0
2021-03-04 00:00:00-05:00,100.41537321345079,103.68435059593537,100.2615207203599,101.6917953491211,42360000,0.0,0.0
2021-03-05 00:00:00-05:00,102.88434639138246,105.11710437828245,101.55903561555868,104.64216613769531,43904000,0.0,0.0
2021-03-08 00:00:00-05:00,104.27443206746486,105.64812426106462,100.32802505738692,100.455078125,32948000,0.0,0.0
2021-03-09 00:00:00-05:00,102.72950728763824,103.1285150733427,101.62926173890396,101.8709487915039,33946000,0.0,0.0
2021-03-10 00:00:00-05:00,102.81686252615054,102.97765910210579,100.91165709440278,101.9865951538086,25372000,0.0,0.0
2021-03-11 00:00:00-05:00,102.93100824614882,105.49378782988636,102.84763392955281,104.95135498046875,24782000,0.0,0.0
2021-03-12 00:00:00-05:00,103.47393032442318,103.73497295463616,101.61537222456147,102.32852172851562,34516000,0.0,0.0
2021-03-15 00:00:00-04:00,102.34737717387182,102.58360439664851,101.41487219976804,102.5553207397461,25962000,0.0,0.0
2021-03-16 00:00:00-04:00,103.17567506077101,105.3875859151947,102.72952022085619,103.84713745117188,29832000,0.0,0.0
2021-03-17 00:00:00-04:00,103.02876472611351,104.70370240170875,101.93546321311196,103.77566528320312,25980000,0.0,0.0
2021-03-18 00:00:00-04:00,102.28286011376694,103.00246142686906,100.92057237004009,101.0530776977539,27228000,0.0,0.0
2021-03-19 00:00:00-04:00,101.34240805448042,101.8907928977242,100.13298082469584,101.39948272705078,46298000,0.0,0.0
2021-03-22 00:00:00-04:00,101.33200406944363,102.13348798788701,100.54936835085859,101.17070770263672,39096000,0.0,0.0
2021-03-23 00:00:00-04:00,101.82131558100869,102.84374508381856,101.20196033977746,101.88385009765625,27340000,0.0,0.0
2021-03-24 00:00:00-04:00,102.4997493475752,103.13696847145059,101.31786341398525,101.49180603027344,23080000,0.0,0.0
2021-03-25 00:00:00-04:00,101.47939336231939,102.17715536104559,99.78807607148335,101.45706176757812,28378000,0.0,0.0
2021-03-26 00:00:00-04:00,101.18409353667353,101.78607721932774,99.95133515354698,101.01982116699219,29870000,0.0,0.0
2021-03-29 00:00:00-04:00,100.63918654962447,102.15531926926886,100.03075095540598,102.03224182128906,24596000,0.0,0.0
2021-03-30 00:00:00-04:00,102.11561611154833,102.768222674311,101.4406779549868,102.01189422607422,20732000,0.0,0.0
2021-03-31 00:00:00-04:00,102.18957489445198,103.88719272135977,102.07170738020747,102.66153717041016,29198000,0.0,0.0
2021-04-01 00:00:00-04:00,104.1166056180529,106.34936361659216,104.0639987751281,106.09178924560547,33980000,0.0,0.0
2021-04-05 00:00:00-04:00,106.845637917698,111.03273204152705,106.78012736880954,110.44910430908203,43298000,0.0,0.0
2021-04-06 00:00:00-04:00,110.29775065496709,111.05011107606593,109.91561459536234,110.40941619873047,27060000,0.0,0.0
2021-04-07 00:00:00-04:00,110.47789719219672,111.91064798169064,110.43819405803684,111.6466293334961,25798000,0.0,0.0
2021-04-08 00:00:00-04:00,113.05010362170559,113.35009968336031,112.0436522746149,112.42876434326172,27166000,0.0,0.0
2021-04-09 00:00:00-04:00,111.9950150617911,113.59998189823281,111.84682687990188,113.44315338134766,20888000,0.0,0.0
2021-04-12 00:00:00-04:00,112.46897052864345,112.91909339865406,111.09006079216573,111.90023803710938,31318000,0.0,0.0
2021-04-13 00:00:00-04:00,112.23174260920688,113.01287887576844,111.96474035408396,112.51958465576172,23310000,0.0,0.0
2021-04-14 00:00:00-04:00,112.91114526151502,113.05158667158682,111.62231173029588,111.90270233154297,20220000,0.0,0.0
2021-04-15 00:00:00-04:00,113.00146588563129,114.47129212057,112.45655683858433,113.97814178466797,27472000,0.0,0.0
2021-04-16 00:00:00-04:00,114.29278070382014,114.46349736190467,113.37218749025212,114.03273010253906,22596000,0.0,0.0
2021-04-19 00:00:00-04:00,113.74589812302007,115.05954726440562,113.54068824671349,114.26302337646484,24688000,0.0,0.0
2021-04-20 00:00:00-04:00,114.5354713587427,114.6203374774806,112.7399399455343,113.8277816772461,21774000,0.0,0.0
2021-04-21 00:00:00-04:00,113.41189002090522,113.91164368230889,112.08782111119336,113.81089782714844,23930000,0.0,0.0
2021-04-22 00:00:00-04:00,113.80791621888578,114.33059968400795,111.98260950784,112.55184173583984,21096000,0.0,0.0
2021-04-23 00:00:00-04:00,113.3235617227495,115.42529878435529,113.06251908106013,114.90321350097656,28670000,0.0,0.0
2021-04-26 00:00:00-04:00,115.13298218032035,116.19154819666925,114.8307521888439,115.470947265625,20834000,0.0,0.0
2021-04-27 00:00:00-04:00,115.93051175718163,116.00246659500257,114.35582003906823,114.49726104736328,31972000,0.0,0.0
2021-04-28 00:00:00-04:00,119.46126001750117,121.70607349579345,117.85853472476437,118.10964965820312,59728000,0.0,0.0
2021-04-29 00:00:00-04:00,119.61934105132906,120.91908679997171,119.21983344543095,120.59005737304688,39554000,0.0,0.0
